q	t	sign	n6	nOther	rawGcdBits	rawGcdSha256	qVal	qFreeGcd	primitiveGcd	factors	omega	rawWindow	m5Capable	rawLeaves	assignedLeaves	sizeCertified	thresholdRatio
1873	1070	-	12308	802	16	3e3e1ace99e99fd2dafe84faa62b606349990d9cab070170d4eae903d49a2568	1	25	1	1	0	false	false	0	0	true	NA
1873	1744	+	12982	24220	21	9cb5785a409fdd5bcd27d0c7cbe36b3a4835eb9edbca15641fe868dd4d4cb7a6	1	925	37	37	1	true	false	0	0	true	0.239804796016250
1873	1744	-	12982	128	21	9cb5785a409fdd5bcd27d0c7cbe36b3a4835eb9edbca15641fe868dd4d4cb7a6	1	925	37	37	1	false	false	0	0	true	NA
1907	511	+	11953	23395	14	8d381bc2dd6f7cdbffb1d53a86433e1397f48a4457d7c0dec4f587984fbdcdcc	1	5	1	1	0	true	false	0	0	true	0.00000000000000
1907	511	-	11953	1395	18	3856abba02bca53dc8c1a83cc02fee4de6e53986696c39eb8b1f5c1c100af704	1	125	1	1	0	false	false	0	0	true	NA
1907	1395	+	12837	24279	20	2575d33af369aeffc2575ddf451a592e62079115884bca2d739254660902afb0	1	475	19	19	1	true	false	0	0	true	0.195739562329237
1907	1395	-	12837	511	16	d4352d35ae41137c6d08e4423e6186e713f34fe8ff2e5d58959da1b5687eb4f6	1	25	1	1	0	false	false	0	0	true	NA
1931	692	+	12278	23864	22	0d6eada8e5b9add7f6d41ade4465220aef944a4de1b779e5e8ffaf8b61628535	1	1375	11	11	1	true	false	0	0	true	0.160447978174312
1931	692	-	12278	1238	27	440d8ac195da9bd96d07de6aae5e0ae46f40b74ec0b256557408dc1a8c02bbaa	1	45625	73	73	1	false	false	0	0	true	NA
1931	1238	+	12824	24410	11	52cbb6d773fd07d5bf2b1045140e193d7213ab716dd96c7dd150251539f579b0	1	1	1	1	0	true	false	0	0	true	0.00000000000000
1931	1238	-	12824	692	11	52cbb6d773fd07d5bf2b1045140e193d7213ab716dd96c7dd150251539f579b0	1	1	1	1	0	false	false	0	0	true	NA
1933	621	+	12219	23817	21	acc2fc4756ddcabaa93a2b8e6e22076429d700984959af45ae082948b6385f5c	1	625	1	1	0	true	false	0	0	true	0.00000000000000
1933	621	-	12219	1311	22	f3cf9da1369b757a324bf869e6a8c704a8a76701fcbc143663084feacdc9d3ce	1	1825	73	73	1	false	false	0	0	true	NA
1933	1311	+	12909	24507	23	70ffffc9992ede11a128a446c0dceca7b4c7c79c0ea1b01162c32dcbdd29cae3	1	2375	19	19	1	true	false	0	0	true	0.195739562329237
1933	1311	-	12909	621	14	f47c4e4eb3ea2cf5a8fa63cad77be9fe5a46d3253a418c34a061d58048ca968f	1	5	1	1	0	false	false	0	0	true	NA
1949	816	+	12510	24204	16	ad77a3af5fc4f0fed666d0c804ecb962dfa21ca679f6b0845445a340c1f53376	1	19	19	19	1	true	false	0	0	true	0.196573439032013
1949	816	-	12510	1132	11	8efa80d71485a393a62297f0467f55bfac48ccfbfbdd1c296e776de66b8bf702	1	1	1	1	0	false	false	0	0	true	NA
1949	1132	+	12826	24520	20	1f9b71550950c3708f9969377d6e84960f70b38a6e98c5bb81f3e9c6dad01f86	1	475	19	19	1	true	false	0	0	true	0.195739562329237
1949	1132	-	12826	816	18	538b65d79c11db11857a1cab4d94b9e2132b062ac78e75dc2817ec9fd87941da	1	125	1	1	0	false	false	0	0	true	NA
1951	423	+	12129	23835	14	c22c37e5b9979fc61fbbbde40bf1062d5b3bc3fa566781d73949ab6fe87ca0df	1	5	1	1	0	true	false	0	0	true	0.00000000000000
1951	423	-	12129	1527	19	b584a1329aafe640f746ddb221a4ad27bd67b63ecf0e975645d06b4b7f3135a8	1	155	31	31	1	false	false	0	0	true	NA
1951	1527	+	13233	24939	14	c22c37e5b9979fc61fbbbde40bf1062d5b3bc3fa566781d73949ab6fe87ca0df	1	5	1	1	0	true	false	0	0	true	0.00000000000000
1951	1527	-	13233	423	18	94704d6d1a44dc5e1bd05133bbc621feead1f138b239df4ac317327383aace68	1	125	1	1	0	false	false	0	0	true	NA
1973	63	+	11901	23739	20	fe6b6e3c12a5fe2b79e72f0cfe313b2648c1b2d2b48cf485389358c4ac057881	1	485	97	97	1	true	false	0	0	true	0.307288935479458
1973	63	-	11901	1909	18	e85fb14cb9b678f286b34926642bbf56661e7a83803ef78273551951c7978967	1	125	1	1	0	true	true	0	0	true	0.00000000000000
1973	407	+	12245	24083	14	943702e877981dc2c825d37302bafdae9b2fee47b143072030587976366bb643	1	5	1	1	0	true	false	0	0	true	0.00000000000000
1973	407	-	12245	1565	14	943702e877981dc2c825d37302bafdae9b2fee47b143072030587976366bb643	1	5	1	1	0	false	false	0	0	true	NA
1973	1565	+	13403	25241	21	fae7763f7d685ffcdea125e2b9ec959885d9c3e73ac2006f836fb4e20b71124b	1	625	1	1	0	true	false	0	0	true	0.00000000000000
1973	1565	-	13403	407	23	aec86b62514912eeafe4202c42fc5a499bc931229b2dc8b1f7b4b1a92875081e	1	2375	19	19	1	false	false	0	0	true	NA
1973	1909	+	13747	25585	18	46b9ee146a420543520c6c6741c6fbf58c8dd02aaaa4ecf87701e1d43075943e	1	85	1	1	0	false	false	0	0	true	NA
1973	1909	-	13747	63	18	46b9ee146a420543520c6c6741c6fbf58c8dd02aaaa4ecf87701e1d43075943e	1	85	17	17	1	false	false	0	0	true	NA
2011	414	+	12480	24546	20	651a0ade4ee2fa9ede5c2a58d52442770fa852b108a79db7c3d99f36fe04700a	1	475	19	19	1	true	false	0	0	true	0.196661653976386
2011	414	-	12480	1596	20	651a0ade4ee2fa9ede5c2a58d52442770fa852b108a79db7c3d99f36fe04700a	1	475	19	19	1	false	false	0	0	true	NA
2011	619	+	12685	24751	14	ebb1a855bcb78973424622efd1f133fcbbc2af9db59e7d74d6eae75af1fcf7be	1	5	1	1	0	true	false	0	0	true	0.00000000000000
2011	619	-	12685	1391	21	cb520f7610d5e09e8e4aa18c3b29011fec430000244ab49616ec73d01b97116c	1	935	187	11*17	2	false	false	0	0	true	NA
2011	1391	+	13457	25523	18	3ebd210630077747285ccaeb8172d9a39f8836b844a90d7a93d764a4744e4c65	1	125	1	1	0	true	false	0	0	true	0.00000000000000
2011	1391	-	13457	619	14	ebb1a855bcb78973424622efd1f133fcbbc2af9db59e7d74d6eae75af1fcf7be	1	5	1	1	0	false	false	0	0	true	NA
2011	1596	+	13662	25728	16	37bc000e592be0309885a41640826ab953fca07fbc24ef8945f169e09cb1f718	1	25	1	1	0	true	false	0	0	true	0.00000000000000
2011	1596	-	13662	414	16	37bc000e592be0309885a41640826ab953fca07fbc24ef8945f169e09cb1f718	1	25	1	1	0	false	false	0	0	true	NA
2069	717	+	13131	25545	18	8c872acf4ca883e855727abcdefb55d72045ea90d4b12a958ec1947b38eca78e	1	125	1	1	0	true	false	0	0	true	0.00000000000000
2069	717	-	13131	1351	14	3cbdc19488b91ca03d227fbb3909458ea150636913be05b783e5e0193aedb9d6	1	5	1	1	0	false	false	0	0	true	NA
2069	1351	+	13765	26179	14	3cbdc19488b91ca03d227fbb3909458ea150636913be05b783e5e0193aedb9d6	1	5	1	1	0	true	false	0	0	true	0.00000000000000
2069	1351	-	13765	717	18	5309db17c9aa3e2eb647ab621ce07aeae2454ed76bb3eaacef9372bfa329226d	1	85	17	17	1	false	false	0	0	true	NA
2083	543	+	13041	25539	18	c49378809e39c87eb97d0a087411f28b32b19d1d9d708ee5a347574157662e5c	1	125	1	1	0	true	false	0	0	true	0.00000000000000
2083	543	-	13041	1539	16	d60382bbdc5b88960582c5eda76a0f9e2f16a164b2fc7e8bd49f7a9ac284799c	1	25	1	1	0	false	false	0	0	true	NA
2083	1539	+	14037	26535	16	d60382bbdc5b88960582c5eda76a0f9e2f16a164b2fc7e8bd49f7a9ac284799c	1	25	1	1	0	true	false	0	0	true	0.00000000000000
2083	1539	-	14037	543	16	d60382bbdc5b88960582c5eda76a0f9e2f16a164b2fc7e8bd49f7a9ac284799c	1	25	1	1	0	false	false	0	0	true	NA
2087	79	+	12601	25123	14	84c977be45427337b0b1aae7bb5e5fff59bb722b2944d9a65f4a5ac3fbe0ac7a	1	5	1	1	0	true	false	0	0	true	0.00000000000000
2087	79	-	12601	2007	17	05b0668dcb91f17bdb3b51350b8a264be9bd7ba1a33c98db3fc4b2d1a32b0e6b	1	55	11	11	1	true	true	0	0	true	0.159942911783390
2087	2007	+	14529	27051	18	2fa2c570441a84bbf6dfc15fb3e8d81b86f90cbabe2cb3ba64be1ecc1530161b	1	125	1	1	0	false	false	0	0	true	NA
2087	2007	-	14529	79	14	84c977be45427337b0b1aae7bb5e5fff59bb722b2944d9a65f4a5ac3fbe0ac7a	1	5	1	1	0	false	false	0	0	true	NA
2137	316	+	13138	25960	19	c68045c3d25bb2cdb5da80c28d558136bd3cd05c319d035ffab435c202998d3a	1	125	1	1	0	true	false	0	0	true	0.00000000000000
2137	316	-	13138	1820	12	88fa2846745a9806d2564381e05ecf28070a29b8209fa6dbc9fbc041cef2e86e	1	1	1	1	0	false	false	0	0	true	NA
2137	324	+	13146	25968	16	8a685555c7c1f079a57a23bdcdee7a5cb59d457bb045ec176f5402c4e43058da	1	25	1	1	0	true	false	0	0	true	0.00000000000000
2137	324	-	13146	1812	12	88fa2846745a9806d2564381e05ecf28070a29b8209fa6dbc9fbc041cef2e86e	1	1	1	1	0	false	false	0	0	true	NA
2137	1812	+	14634	27456	16	8a685555c7c1f079a57a23bdcdee7a5cb59d457bb045ec176f5402c4e43058da	1	25	1	1	0	true	false	0	0	true	0.00000000000000
2137	1812	-	14634	324	12	88fa2846745a9806d2564381e05ecf28070a29b8209fa6dbc9fbc041cef2e86e	1	1	1	1	0	false	false	0	0	true	NA
2137	1820	+	14642	27464	16	8a685555c7c1f079a57a23bdcdee7a5cb59d457bb045ec176f5402c4e43058da	1	25	1	1	0	true	false	0	0	true	0.00000000000000
2137	1820	-	14642	316	16	8a685555c7c1f079a57a23bdcdee7a5cb59d457bb045ec176f5402c4e43058da	1	25	1	1	0	false	false	0	0	true	NA
2179	532	+	13606	26680	21	f6fcc1ab02d175383b86883a2a53833e3ad6f3d6d0015f96c8db75ce705af517	1	625	1	1	0	true	false	0	0	true	0.00000000000000
2179	532	-	13606	1646	19	c274dd68334a6492d0dbf800b9b25b39389586cc8e51671b8a0c597a1e5d6749	1	125	1	1	0	false	false	0	0	true	NA
2179	1646	+	14720	27794	19	c274dd68334a6492d0dbf800b9b25b39389586cc8e51671b8a0c597a1e5d6749	1	125	1	1	0	true	false	0	0	true	0.00000000000000
2179	1646	-	14720	532	16	4283f3f1f171f5f9365f3903bbce428a0a83007fa9a3ccede13ab9c077b75929	1	25	1	1	0	false	false	0	0	true	NA
2237	23	+	13445	26867	14	0fa8bc8f66c1a580b203e94a2348d5b267bcd3f613d623f767c5de5431d0bc35	1	5	1	1	0	true	false	0	0	true	0.00000000000000
2237	23	-	13445	2213	14	0fa8bc8f66c1a580b203e94a2348d5b267bcd3f613d623f767c5de5431d0bc35	1	5	1	1	0	true	true	0	0	true	0.00000000000000
2237	492	+	13914	27336	19	2934d17c9bc39398c0f4a37d4949cf3ca01c3f230fd9ad67f48fde6399e29b36	1	125	1	1	0	true	false	0	0	true	0.00000000000000
2237	492	-	13914	1744	19	2934d17c9bc39398c0f4a37d4949cf3ca01c3f230fd9ad67f48fde6399e29b36	1	125	1	1	0	false	false	0	0	true	NA
2237	1744	+	15166	28588	25	b5d9f5b66375078994a0cf62548a6705914be0ca13599a3fa48eb211023d940a	1	10625	1	1	0	true	false	0	0	true	0.00000000000000
2237	1744	-	15166	492	22	b5afbb26d6e8265c564dc9d8c46a4e6013a467bf7bfe5174946afb108bfed20f	1	1525	61	61	1	false	false	0	0	true	NA
2237	2213	+	15635	29057	14	0fa8bc8f66c1a580b203e94a2348d5b267bcd3f613d623f767c5de5431d0bc35	1	5	1	1	0	false	false	0	0	true	NA
2237	2213	-	15635	23	14	0fa8bc8f66c1a580b203e94a2348d5b267bcd3f613d623f767c5de5431d0bc35	1	5	1	1	0	false	false	0	0	true	NA
2269	173	+	13787	27401	18	bfd0d21326fbe09c70a0db547e78b3fb0a49b165e43ceeead6e812884ad12bee	1	85	1	1	0	true	false	0	0	true	0.00000000000000
2269	173	-	13787	2095	14	a9d1c7bf8af63402641b36faefce8bb517b6ef923998a39c48cab50b376cce31	1	5	1	1	0	true	false	0	0	true	0.00000000000000
2269	719	+	14333	27947	19	292d449c00712502802629e9f8c3e8b7edf105ad57ef8cc94945a68078a778cf	1	125	1	1	0	true	false	0	0	true	0.00000000000000
2269	719	-	14333	1549	16	f2bf37cd174a0657aa7b28c4bbd331da50e63ebedb4f4e30c028d89a5d440b0b	1	25	1	1	0	false	false	0	0	true	NA
2269	1549	+	15163	28777	23	a0f91c04ef69b06b3ef0185b2ccac73ade1308e3f11ead51358f29a78829b538	1	2125	1	1	0	true	false	0	0	true	0.00000000000000
2269	1549	-	15163	719	22	2913f65c2cbbb5be478e7002366ce1a4b6e403af121d5f2fea08aa8083e06f4d	1	1375	11	11	1	false	false	0	0	true	NA
2269	2095	+	15709	29323	24	cfb92d9c92e5adb1eb66db871306456297a64b4eac92d27deab12e9735716e72	1	4625	37	37	1	true	false	0	0	true	0.233894103808731
2269	2095	-	15709	173	29	9116bf117063cb0b7dd5c85bfb049f8b12698718d00b6b1039612edb69af2787	1	155125	1241	17*73	2	false	false	0	0	true	NA
2293	691	+	14449	28207	14	9b54faf4cfd88659bce5b4f4cf8e143157aaf7bf67b47d025352d6deebb42482	1	5	1	1	0	true	false	0	0	true	0.00000000000000
2293	691	-	14449	1601	14	9b54faf4cfd88659bce5b4f4cf8e143157aaf7bf67b47d025352d6deebb42482	1	5	1	1	0	false	false	0	0	true	NA
2293	1081	+	14839	28597	27	10ccea1657ebf12ca6e90416de058cbb3751505582f5250e4a27a999e2681457	1	36125	1	1	0	true	false	0	0	true	0.00000000000000
2293	1081	-	14839	1211	23	0add3905e9e4c682ed2eb6afc430682dcda306cd4df631c7492e3b23a558245f	1	2125	17	17	1	false	false	0	0	true	NA
2293	1211	+	14969	28727	18	635e64f19de63d413bf1ae93a626e948e9bc0e9e11edd4c8c129fe56c22f051f	1	95	19	19	1	true	false	0	0	true	0.191969495245395
2293	1211	-	14969	1081	27	10ccea1657ebf12ca6e90416de058cbb3751505582f5250e4a27a999e2681457	1	36125	289	17^2	1	false	false	0	0	true	NA
2293	1601	+	15359	29117	18	decebcd8ae7182d919f4403900b378746a586064d3c0cc27e82c7b65d2b258af	1	85	1	1	0	true	false	0	0	true	0.00000000000000
2293	1601	-	15359	691	17	c8077f078e72578b4ebe35da4f4852f2eaceb0fcb4d796921fd68563d99cc56c	1	55	11	11	1	false	false	0	0	true	NA
2297	431	+	14213	27995	23	46dce4fa4cc83d7dfa964926d328af683a6138cc563f8dee4bc39a7c52a7f1be	1	2125	1	1	0	true	false	0	0	true	0.00000000000000
2297	431	-	14213	1865	14	5f45bc253103b6ef4fde8cdd8a90a27c34594d3632fac68e65a05c928276c7f5	1	5	1	1	0	false	false	0	0	true	NA
2297	1865	+	15647	29429	14	5f45bc253103b6ef4fde8cdd8a90a27c34594d3632fac68e65a05c928276c7f5	1	5	1	1	0	true	false	0	0	true	0.00000000000000
2297	1865	-	15647	431	20	619eabc45e5a768088ee64da4a3ad4d4e6b38fedb608f7889856bb06f79e6f67	1	305	61	61	1	false	false	0	0	true	NA
2333	1138	+	15136	29134	29	f7aa531dc66980a782886ed5fff3f51bbc76221ffc24b998a26f942331b15600	1	180625	1	1	0	true	false	0	0	true	0.00000000000000
2333	1138	-	15136	1194	21	9a45ea8ddc70bbe7e1037b5ca330e03ca2b970f8c21bf972fdfab92840cdcf1d	1	625	1	1	0	false	false	0	0	true	NA
2333	1194	+	15192	29190	19	67d68e2d0673308171d534c6d670b537a01e70fe45a0c200089e69fb609c0fbe	1	125	1	1	0	true	false	0	0	true	0.00000000000000
2333	1194	-	15192	1138	27	48f161f5ef384e1023b9a42fe5b066143dc50c4ecf1b04ec8b785d467f941a26	1	36125	289	17^2	1	false	false	0	0	true	NA
2341	121	+	14167	28213	21	c7fec5b0cb2d5ec5039ff1260b2f69e0dd13e116d1fb960211022b4bc12333e4	1	625	1	1	0	true	false	0	0	true	0.00000000000000
2341	121	-	14167	2219	21	c7fec5b0cb2d5ec5039ff1260b2f69e0dd13e116d1fb960211022b4bc12333e4	1	625	1	1	0	true	true	0	0	true	0.00000000000000
2341	438	+	14484	28530	16	c198b57c8573573a51469798d51751e750f56611d6313fb7205743fa7b9463da	1	25	1	1	0	true	false	0	0	true	0.00000000000000
2341	438	-	14484	1902	16	c198b57c8573573a51469798d51751e750f56611d6313fb7205743fa7b9463da	1	25	1	1	0	false	false	0	0	true	NA
2341	1902	+	15948	29994	20	1769237a2419e9b0408359d29af8b80d9cfc94c2d28dd1d498253b41b28d602f	1	425	1	1	0	true	false	0	0	true	0.00000000000000
2341	1902	-	15948	438	20	1769237a2419e9b0408359d29af8b80d9cfc94c2d28dd1d498253b41b28d602f	1	425	17	17	1	false	false	0	0	true	NA
2341	2219	+	16265	30311	19	e7b68739102fae6c7991d480055bab65f602b2a934ac74d20e06b07c517467fa	1	125	1	1	0	false	false	0	0	true	NA
2341	2219	-	16265	121	14	6085b31093fbbed2ce1b34d3fc8637f72b966259dfabf0ad9307c69d89d109f4	1	5	1	1	0	false	false	0	0	true	NA
2371	928	+	15154	29380	16	e7518a0ef4f095912ade3c6003e74d108a7024928f85db73508828ccae31e908	1	25	1	1	0	true	false	0	0	true	0.00000000000000
2371	928	-	15154	1442	16	e7518a0ef4f095912ade3c6003e74d108a7024928f85db73508828ccae31e908	1	25	1	1	0	false	false	0	0	true	NA
2371	1442	+	15668	29894	33	850e6fb6dff3ee8f90774b74deed1cd36d37abdef251be63474029d020e25026	1	2734325	109373	11*61*163	3	true	false	0	0	true	0.752063994165185
2371	1442	-	15668	928	29	8d63b091539779e587d6381d0faa5f213549b9a831738871edb346be523b09ae	1	122825	4913	17^3	1	false	false	0	0	true	NA
2377	192	+	14454	28716	16	01f20f58246be540fae32251ed43471bdfc7503f28d94c5d279ec89c846e1814	1	25	1	1	0	true	false	0	0	true	0.00000000000000
2377	192	-	14454	2184	21	3850effd8649744e258e300079f61f8266a41f2bb50ac6d8277e8602076e6e04	1	775	31	31	1	true	false	0	0	true	0.224889840209001
2377	2184	+	16446	30708	21	96bb17b6c365649c1db1791f16b017397b944d2535a9f7a9df40c582ed8ccc20	1	625	1	1	0	true	false	0	0	true	0.00000000000000
2377	2184	-	16446	192	23	9d1fc52105afed2a5e48103d035681a4cb16baac88d087c922f7a75e8a092ee3	1	2375	19	19	1	false	false	0	0	true	NA
2381	549	+	14835	29121	23	5c741859e4f7ebe0111b9bcc1e932b97bca8ad3c4d619b2f7185f65d7b9b6c66	1	2125	1	1	0	true	false	0	0	true	0.00000000000000
2381	549	-	14835	1831	19	80fd2bf440f3264c2a04c5bb413def2c6745b58af0c7a59b589e93c086fa6e67	1	125	1	1	0	false	false	0	0	true	NA
2381	1831	+	16117	30403	27	f029c17724f23b98317bfcb55c43508ee3429d79d54d9dc8e84285e4b2c0cb7d	1	36125	1	1	0	true	false	0	0	true	0.00000000000000
2381	1831	-	16117	549	14	72a856bd78c6f950a68fbab5b1368b10b2bf67c92b550da8ef4bc861496dc570	1	5	1	1	0	false	false	0	0	true	NA
2383	545	+	14843	29141	27	c3d858ffc1aecacf9864b53f38b205ead741fe41980455aca73fada303fdad88	1	53125	1	1	0	true	false	0	0	true	0.00000000000000
2383	545	-	14843	1837	14	6f5bdc62ca25587beb7ab29faf4dac006290aa78db0f9d33decd4b4889a89f04	1	5	1	1	0	false	false	0	0	true	NA
2383	1837	+	16135	30433	22	9c01afa030578d49d5a91ee2dad34ffd54208278d8bf890d71277d0d024ced54	1	1445	1	1	0	true	false	0	0	true	0.00000000000000
2383	1837	-	16135	545	14	6f5bdc62ca25587beb7ab29faf4dac006290aa78db0f9d33decd4b4889a89f04	1	5	1	1	0	false	false	0	0	true	NA
2399	716	+	15110	29504	18	ee1f5394c7de2b27fcf0d13607e1d03956b9d8c2e69525b12c364767b4ebad67	1	61	61	61	1	true	false	0	0	true	0.267693353558071
2399	716	-	15110	1682	21	ac827f44a5dcee9164aeb9aabf7f954c525a67a688c34f95ee156cecb3da4da1	1	527	527	17*31	2	false	false	0	0	true	NA
2399	1682	+	16076	30470	29	50e0d0be0efc49d8e20cb261dcf32a29d6ddf4cb087a062e8b25a225d2043eec	1	201875	19	19	1	true	false	0	0	true	0.190224985173409
2399	1682	-	16076	716	24	1e269041b219295a1b57719ea7a4738718642fd8dd16c6a393bf977454ee1a2c	1	6875	11	11	1	false	false	0	0	true	NA
2411	1000	+	15466	29932	25	9032b267c2cb762e81e12ae6e69b54e70e8fe4b1d430e4039bce7bcedfee1900	1	9125	73	73	1	true	false	0	0	true	0.278525144020573
2411	1000	-	15466	1410	19	a7d9faff146fecad746351fbc3d13d5229566e53b7d66a2390737d544ed281f9	1	125	1	1	0	false	false	0	0	true	NA
2411	1011	+	15477	29943	14	cde343564910fd9fa07b1ad6f75997c54986d783bd4ab095ad8ed140fd07e243	1	5	1	1	0	true	false	0	0	true	0.00000000000000
2411	1011	-	15477	1399	14	cde343564910fd9fa07b1ad6f75997c54986d783bd4ab095ad8ed140fd07e243	1	5	1	1	0	false	false	0	0	true	NA
2411	1399	+	15865	30331	23	ec03d0202e16d91aa8f50971970988ca65a2317fd954e817c6eb6a9665226242	1	2125	1	1	0	true	false	0	0	true	0.00000000000000
2411	1399	-	15865	1011	27	1365bd57f2fa917f82957f30c9af428bf1a59129ae124a82e22e660b6578a981	1	36125	289	17^2	1	false	false	0	0	true	NA
2411	1410	+	15876	30342	16	32efae1ce69e7b13b93742c22db4aac9cf400785dbee858ce46f6b56e5e2ff53	1	25	1	1	0	true	false	0	0	true	0.00000000000000
2411	1410	-	15876	1000	25	b40cd673410303c89e39313c596cc9d0cfd64d0a32dc8c2f8a3fa7b44c808deb	1	7225	289	17^2	1	false	false	0	0	true	NA
2423	130	+	14668	29206	23	1d323351e7ce44891b5a0ce424c2b0b074f462fbea3350831ddf62b9df8eb6e3	1	3125	1	1	0	true	false	0	0	true	0.00000000000000
2423	130	-	14668	2292	21	9f2ac991ebc3b9930c438bb69704b2de3615afc67cb359bbec08438343adccf7	1	625	1	1	0	true	true	0	0	true	0.00000000000000
2423	2292	+	16830	31368	31	d0caf4f254ae880b984ebf9c24c5eaae12153dd4eea806f7bd3839d34749c48e	1	476425	1121	19*59	2	true	false	0	0	true	0.450832021745804
2423	2292	-	16830	130	16	9aadd969628a2717b872297b069cf1d4b99c0e7b01cf239855f5aa122314e633	1	25	1	1	0	false	false	0	0	true	NA
2441	778	+	15424	30070	26	752540cee9b235e20c3c5217625d7f582bb36caf2f9079cc81aac4f76db0aa89	1	16775	671	11*61	2	true	false	0	0	true	0.422680864256747
2441	778	-	15424	1662	20	3bb7a6df32abb84108a529d19ab3da9ef3ef0bea84d5ca677911c3810059504a	1	425	17	17	1	false	false	0	0	true	NA
2441	1662	+	16308	30954	21	cd8dfad3803e5ed198ebdb9f0b3cf0e1f5dfad21f30ff1cde17002613e54921e	1	625	1	1	0	true	false	0	0	true	0.00000000000000
2441	1662	-	16308	778	25	ebea650bf004c15c93fc8d8c78346791f8de20a0e5d757b649746c96406a40b0	1	10625	17	17	1	false	false	0	0	true	NA
2459	179	+	14933	29687	14	08e1185d0aea95ff417c283b83775bddf97c28e2d3a261fcc31a20679a73790a	1	5	1	1	0	true	false	0	0	true	0.00000000000000
2459	179	-	14933	2279	19	1bb9a0e4246d8ad947272cd10588e1bbbff9ed4c7d7de1be8fe36ee0e701426f	1	125	1	1	0	true	false	0	0	true	0.00000000000000
2459	2279	+	17033	31787	14	08e1185d0aea95ff417c283b83775bddf97c28e2d3a261fcc31a20679a73790a	1	5	1	1	0	true	false	0	0	true	0.00000000000000
2459	2279	-	17033	179	18	e6969bcad62987edc3e9c8f368dd02cf1193ded6adcec5d0dab5435ef8634d64	1	55	11	11	1	false	false	0	0	true	NA
2477	855	+	15717	30579	49	1e2d3a5d681a8229c26e09d519de8ba07f42f38e426e0e4e34f7e44a3e51a8fa	1	155854484875	253783	19^3*37	2	true	false	0	0	true	0.806064615223636
2477	855	-	15717	1621	14	6856c5a3a26b5a3f2ead70ca56870769d1fee88f9c457f4360812f2203565824	1	5	1	1	0	false	false	0	0	true	NA
2477	1621	+	16483	31345	18	a9d71db8a755ff9decbb3afa1d19b88a2c488de0a22f82b4af03981b54261a6c	1	95	19	19	1	true	false	0	0	true	0.189593305467687
2477	1621	-	16483	855	19	8a678b94120f1320c6d40f552034c6ab415c4e98115156611f9458c6983c8c40	1	125	1	1	0	false	false	0	0	true	NA
2521	105	+	15231	30357	23	f587ac168737158f593939e392c2e439c7875fca48525761eb0686ee04db7b15	1	2125	1	1	0	true	false	0	0	true	0.00000000000000
2521	105	-	15231	2415	19	a5966da846ecfd4580e04efaf2989dbf94c3e6259d88e2e5d863d24db8c3bdcc	1	125	1	1	0	true	true	0	0	true	0.00000000000000
2521	2415	+	17541	32667	21	474592a6c6196f8bbe3797b9eff8bb407f2a7d5d9d6ff8f73c699a3ca38d95ef	1	625	1	1	0	false	false	0	0	true	NA
2521	2415	-	17541	105	22	b949da5610671d63aff1feab25e89ff22170a83ca30f9df596494ae42132947a	1	1615	323	17*19	2	false	false	0	0	true	NA
2539	96	+	15330	30564	25	75fc933ba59bf293857de7a52d5e476f12654c91cc59194ead839b5a7d139be0	1	8075	19	19	1	true	false	0	0	true	0.191257561407930
2539	96	-	15330	2442	23	eba7743925ee4d2f109cfe6175b2ac66d57de63bbef68827a3cb676657493cea	1	2375	19	19	1	true	true	0	0	true	0.191257561407930
2539	2442	+	17676	32910	21	77ef29d55036030002d2f945dc2f5f45280bc1eab1273bb68082952736c8e998	1	625	1	1	0	true	false	0	0	true	0.00000000000000
2539	2442	-	17676	96	16	2e48cb8875c14bc1a766184564e9c96ae4bcc4b04182c825eb347ca2582a04c8	1	25	1	1	0	false	false	0	0	true	NA
2543	728	+	15986	31244	16	d4b7b8b6fd8acb86beb87eeae954540a06172fc76d76c5b4745f4bdc030a16b2	1	25	1	1	0	true	false	0	0	true	0.00000000000000
2543	728	-	15986	1814	12	f600a805ffb90ce8ef993018a3d86cdc65977de9fe77c529f75e0a5ba3fc2f1a	1	1	1	1	0	false	false	0	0	true	NA
2543	1814	+	17072	32330	29	b19016b8b2abfe0c9740a0744e3713e0d58830195df003486e7f5bbdcdbb3b95	1	201875	19	19	1	true	false	0	0	true	0.188742142477933
2543	1814	-	17072	728	22	1858f077b68fb97de1a061f360f958d4ff4fcd217746564f6d6cb601bcfa3669	1	925	37	37	1	false	false	0	0	true	NA
2557	413	+	15755	31097	19	00e93174ae9aff33ca7a982e63a62ef467dfa9a82dad19ccddd3f5b6fd545578	1	125	1	1	0	true	false	0	0	true	0.00000000000000
2557	413	-	15755	2143	19	00e93174ae9aff33ca7a982e63a62ef467dfa9a82dad19ccddd3f5b6fd545578	1	125	1	1	0	false	false	0	0	true	NA
2557	622	+	15964	31306	19	00e93174ae9aff33ca7a982e63a62ef467dfa9a82dad19ccddd3f5b6fd545578	1	125	1	1	0	true	false	0	0	true	0.00000000000000
2557	622	-	15964	1934	23	32f1c254738799c5d2e290abcdb9500a3101420dfa3f186dbf7c107146755a8f	1	2125	17	17	1	false	false	0	0	true	NA
2557	1934	+	17276	32618	16	c34863f969d01bff0bd8a536ecdaa0b12b6b1ddb011edde1f73050a85242b5f0	1	25	1	1	0	true	false	0	0	true	0.00000000000000
