lo_exclusive,hi_inclusive,prime_count,q_with_z,q_with_a,q_with_both,total_z,total_a,assigned_occurrences,actual_occurrences,max_z,max_a,mean_z,mean_a,mean_a_times_log_mid,heuristic_sum,heuristic_times_log_mid,heuristic_times_log_mid_squared,norm_gap_q25,norm_gap_median,norm_gap_q75,scaled_gap_median
8000000,8250000,15702,6135,31,9,15604,45,45,0,10,2,0.99375875684626158,0.0028658769583492548,0.045597410067386539,4.943260854563289e-06,7.8649535737714362e-05,0.0012513500002832619,0.065418413505562781,0.085581032548716199,0.14298529145302522,0.56850430448061218
8250000,8500000,15640,6222,32,15,15842,40,40,0,10,2,1.0129156010230178,0.0025575447570332483,0.040769211344438373,4.7586047566327729e-06,7.5855784143874207e-05,0.0012091989737247446,0.10932282990611025,0.16953392169595927,0.34659388919666861,0.67813568678383707
8500000,8750000,15731,6127,41,17,15604,55,55,0,10,2,0.99192676880045771,0.0034962812281482424,0.055836224883891256,6.0201515788246898e-06,9.6142877376143365e-05,0.0015354186267796156,0.031836955037927349,0.040881646522691141,0.11823914649166412,0.25060195804705826
8750000,9000000,15639,6147,34,14,15458,43,43,0,12,2,0.98842636997250466,0.0027495364153718267,0.043989142682588876,4.7362401636386719e-06,7.5773917076539188e-05,0.0012122878719712387,0.096618761875680248,0.15891014736610592,0.25936183789793815,0.72434879900936211
9000000,9250000,15568,6205,20,9,15774,27,27,0,10,2,1.0132322713257964,0.0017343268242548818,0.027795238203409969,4.1630639930844036e-06,6.6719463555281152e-05,0.0010692813813333658,0.070756750270955862,0.099209320794616349,0.14275076418442784,0.5660540021676469
9250000,9500000,15521,6092,33,14,15400,42,42,0,12,2,0.99220411055988655,0.0027060112106178725,0.043441105563589426,4.2603343123863491e-06,6.8393520276029853e-05,0.0010979592850607989,0.032732895555440775,0.11960677712918236,0.29448665122535489,0.49937502954271495
9500000,9750000,15597,6251,36,19,15994,47,47,0,10,2,1.0254536128742706,0.0030134000128229786,0.048455093838077307,5.8076175663261641e-06,9.3385761251250013e-05,0.0015016313152300448,0.067074646816432507,0.2344762442702199,0.31778930489664314,1.0329954424887289
9750000,10000000,15404,6077,28,12,15376,41,41,0,8,3,0.99818229031420413,0.0026616463256297065,0.042867189796079577,5.6660892617183514e-06,9.1255296184456416e-05,0.0014697137120616734,0.061102143572913423,0.15284220668930373,0.18691397150683675,0.71846490030341292
