lo_exclusive,hi_inclusive,prime_count,q_with_z,q_with_a,q_with_both,total_z,total_a,assigned_occurrences,actual_occurrences,max_z,max_a,mean_z,mean_a,mean_a_times_log_mid,heuristic_sum,heuristic_times_log_mid,heuristic_times_log_mid_squared,norm_gap_q25,norm_gap_median,norm_gap_q75,scaled_gap_median
12000000,12250000,15298,6069,41,14,15496,54,54,0,10,2,1.0129428683488038,0.0035298731860373906,0.05757498494695662,4.9469132217935712e-06,8.0688013213981949e-05,0.0013160844317497921,0.032526867637343332,0.12188939373481963,0.23909425275877091,0.82699391391670796
12250000,12500000,15345,6024,42,18,15392,58,58,0,8,2,1.0030628869338547,0.0037797328119908765,0.061727530417224091,5.3306273773005713e-06,8.7055482475199549e-05,0.0014217195261597157,0.07375797188514098,0.10029149575790883,0.20054441102739595,0.40116598303163531
12500000,12750000,15323,6050,25,9,15284,31,31,0,12,2,0.9974548065000326,0.0020231025256150885,0.033080132841277594,2.2135904490913735e-06,3.6194836981809882e-05,0.0005918286396101606,0.053595180855705422,0.073288067832573314,0.21856756128815613,0.57088104922358307
12750000,13000000,15226,5954,40,14,15142,57,57,0,10,2,0.99448312097727576,0.0037435964797057665,0.061285661779673074,4.3457294186930012e-06,7.1143058495697496e-05,0.0011646686400563924,0.01355407317199055,0.047581739111334218,0.13385922164573191,0.31310614853248186
13000000,13250000,15194,5859,34,17,15004,46,46,0,10,2,0.98749506384098984,0.0030275108595498221,0.049620991895243535,4.1182710196982118e-06,6.7498582951820574e-05,0.001106303756773558,0.046267563381068015,0.096498294937467685,0.19351411362823914,0.49120248893963703
13250000,13500000,15194,5864,33,18,14818,50,50,0,10,2,0.97525338949585361,0.00329077267342372,0.053997952648237278,4.3343994284896168e-06,7.1122717466419461e-05,0.0011670454057739698,0.076393816962548197,0.11226001127742216,0.24282989351044323,0.44904004510968865
13500000,13750000,15237,6048,32,9,15344,44,44,0,10,2,1.0070223797335434,0.0028877075539804425,0.047437575870223639,2.6319632946383295e-06,4.3236358302609178e-05,0.00071026168301047002,0.02311619251637357,0.12440072840333091,0.20686898881910873,0.49760291361332365
13750000,14000000,15200,6021,40,21,15326,51,51,0,10,2,1.0082894736842105,0.003355263157894737,0.055179313164304959,4.1825133725564363e-06,6.8783938647302159e-05,0.0011311930876012968,0.044776175251461173,0.15045939540525996,0.2435354844600115,0.60183758162103984
